#-----------------------------------------------------------------------------
#  atom_bonds.dat
#  --------------
#
#  Format:  Reside Atom1 Atom2 Bond-order Bond-type
#
#  NB. In Hex 2.1, the bond type is *ignored* (but still necessary): instead
#      the equivalent function is set using the "atom type" in the file
#     "atom_types.dat".
#
#-----------------------------------------------------------------------------
#
#  Author:     Dave Ritchie, 08/01/99
#
#  Copyright (C) 1999-2003 D.W. Ritchie, University of Aberdeen.
#
#  Explicit permission is hereby granted to Universities and British
#  Government supported Research Institutions to copy and modify this software
#  for educational and research purposes, provided copies include this notice;
#  these copies may not be distributed to any other institutions without
#  express permission from the author and the University of Aberdeen. Requests 
#  to use this software (or modified copies therof) in any other way should be 
#  sent to D.W. Ritchie, Department of Computing Science: 
#  "dritchie@csd.abdn.ac.uk".
#
#-----------------------------------------------------------------------------

+C   C4   C5    1  s
+C   C5   C6    2  s
+C   C6   N1    1  s
+C   N4   H41   1  s
+C   N4   H42   1  s
+C   C5   H5    1  s
+C   C6   H6    1  s

T    P    O1P   1  b   # Thymine
T    P    O2P   1  b
T    P    O5*   1  b
T    O5*  C5*   1  b
T    C5*  C4*   1  b
T    C4*  O4*   1  b
T    C4*  C3*   1  b
T    O4*  C1*   1  b
T    C3*  O3*   1  b
T    C3*  C2*   1  b
T    C2*  H2*   1  b    # for RNA/DNA #
T    C2*  O2*   1  b    # for RNA de-oxy loses this oxygen #
T    O2*  HO*2  1  b    # only in RNA #
T    C2*  H2*1  1  b    # for RNA #
T    C2*  H2*2  1  b    # for DNA #
T    C2*  C1*   1  b
T    C1*  H1*   1  b
T    C3*  H3*   1  b
T    C4*  H4*   1  b
T    C5*  H5*1  1  b
T    C5*  H5*2  1  b
T    P    O5*   1  b    # only on 5' terminus #
T    O5*  HO*5  1  b    # only on 5' terminus #
T    O3*  HO*3  1  b
T    C1*  N1    1  s
T    N1   C2    1  s
T    C2   O2    2  s
T    C2   N3    1  s
T    N3   C4    1  s
T    C4   O4    2  s
T    C4   C5    1  s
T    C5   C5M   1  s
T    C5   C6    2  s
T    C6   N1    1  s
T    N3   H3    1  s
T    C5M  H5M1  1  s
T    C5M  H5M2  1  s
T    C5M  H5M3  1  s
T    C6   H6    1  s

+T   P    O1P   1  b   # Thymine
+T   P    O2P   1  b
+T   P    O5*   1  b
+T   O5*  C5*   1  b
+T   C5*  C4*   1  b
+T   C4*  O4*   1  b
+T   C4*  C3*   1  b
+T   O4*  C1*   1  b
+T   C3*  O3*   1  b
+T   C3*  C2*   1  b
+T   C2*  H2*   1  b    # for RNA/DNA #
+T   C2*  O2*   1  b    # for RNA de-oxy loses this oxygen #
+T   O2*  HO*2  1  b    # only in RNA #
+T   C2*  H2*1  1  b    # for RNA #
+T   C2*  H2*2  1  b    # for DNA #
+T   C2*  C1*   1  b
+T   C1*  H1*   1  b
+T   C3*  H3*   1  b
+T   C4*  H4*   1  b
+T   C5*  H5*1  1  b
+T   C5*  H5*2  1  b
+T   P    O5*   1  b    # only on 5' terminus #
+T   O5*  HO*5  1  b    # only on 5' terminus #
+T   O3*  HO*3  1  b
+T   C1*  N1    1  s
+T   N1   C2    1  s
+T   C2   O2    2  s
+T   C2   N3    1  s
+T   N3   C4    1  s
+T   C4   O4    2  s
+T   C4   C5    1  s
+T   C5   C5M   1  s
+T   C5   C6    2  s
+T   C6   N1    1  s
+T   N3   H3    1  s
+T   C5M  H5M1  1  s
+T   C5M  H5M2  1  s
+T   C5M  H5M3  1  s
+T   C6   H6    1  s

U    P    O1P   1  b   # Uracil
U    P    O2P   1  b
U    P    O5*   1  b
U    O5*  C5*   1  b
U    C5*  C4*   1  b
U    C4*  O4*   1  b
U    C4*  C3*   1  b
U    O4*  C1*   1  b
U    C3*  O3*   1  b
U    C3*  C2*   1  b
U    C2*  H2*   1  b    # for RNA/DNA #
U    C2*  O2*   1  b    # for RNA de-oxy loses this oxygen #
U    O2*  HO*2  1  b    # only in RNA #
U    C2*  H2*1  1  b    # for RNA #
U    C2*  H2*2  1  b    # for DNA #
U    C2*  C1*   1  b
U    C1*  H1*   1  b
U    C3*  H3*   1  b
U    C4*  H4*   1  b
U    C5*  H5*1  1  b
U    C5*  H5*2  1  b
U    P    O5*   1  b    # only on 5' terminus #
U    O5*  HO*5  1  b    # only on 5' terminus #
U    O3*  HO*3  1  b
U    C1*  N1    1  s
U    N1   C2    1  s
U    C2   O2    2  s
U    C2   N3    1  s
U    N3   C4    1  s
U    C4   O4    2  s
U    C4   C5    1  s
U    C5   C6    2  s
U    C6   N1    1  s
U    N3   H3    1  s
U    C5   H5    1  s
U    C6   H6    1  s

+U   P    O1P   1  b   # Uracil
+U   P    O2P   1  b
+U   P    O5*   1  b
+U   O5*  C5*   1  b
+U   C5*  C4*   1  b
+U   C4*  O4*   1  b
+U   C4*  C3*   1  b
+U   O4*  C1*   1  b
+U   C3*  O3*   1  b
+U   C3*  C2*   1  b
+U   C2*  H2*   1  b    # for RNA/DNA #
+U   C2*  O2*   1  b    # for RNA de-oxy loses this oxygen #
+U   O2*  HO*2  1  b    # only in RNA #
+U   C2*  H2*1  1  b    # for RNA #
+U   C2*  H2*2  1  b    # for DNA #
+U   C2*  C1*   1  b
+U   C1*  H1*   1  b
+U   C3*  H3*   1  b
+U   C4*  H4*   1  b
+U   C5*  H5*1  1  b
+U   C5*  H5*2  1  b
+U   P    O5*   1  b    # only on 5' terminus #
+U   O5*  HO*5  1  b    # only on 5' terminus #
+U   O3*  HO*3  1  b
+U   C1*  N1    1  s
+U   N1   C2    1  s
+U   C2   O2    2  s
+U   C2   N3    1  s
+U   N3   C4    1  s
+U   C4   O4    2  s
+U   C4   C5    1  s
+U   C5   C6    2  s
+U   C6   N1    1  s
+U   N3   H3    1  s
+U   C5   H5    1  s
+U   C6   H6    1  s

FMP  P    O1P   1  b   # Formycin monophosphate
FMP  P    O2P   1  b   
FMP  P    O5*   1  b
FMP  O5*  C5*   1  b
FMP  C5*  C4*   1  b
FMP  C4*  O4*   1  b
FMP  C4*  C3*   1  b
FMP  O4*  C1*   1  b
FMP  C3*  O3*   1  b
FMP  C3*  C2*   1  b
FMP  C2*  O2*   1  b
FMP  O2*  HO*2  1  b
FMP  C2*  H2*1  1  b
FMP  C2*  C1*   1  b
FMP  C1*  H1*   1  b
FMP  C3*  H3*   1  b
FMP  C4*  H4*   1  b
FMP  C5*  H5*1  1  b
FMP  C5*  H5*2  1  b
FMP  O5*  HO*5  1  b
FMP  O3*  HO*3  1  b
FMP  C1*  C9    1  b
FMP  C9   N8    2  b
FMP  N8   N7    1  b
FMP  N7   C5    1  b
FMP  N7   H71   1  b
FMP  C5   C6    1  b
FMP  C6   N1    2  b
FMP  C6   H61   1  b
FMP  N1   C2    1  b
FMP  C2   N3    2  b
FMP  N3   C4    1  b
FMP  C4   C5    2  b
FMP  C4   C9    1  b
FMP  C2   H2    1  b

# acetyl group

ACE  C    O     2  b
ACE  C    CH3   1  b

#----------------------------------  end  -------------------------------------
